dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IRN,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
POL,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
USA,TX,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REU,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REP,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EST,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IND,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
POL,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
USA,AG,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REU,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REP,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EST,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IND,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
POL,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
USA,SE,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REU,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
REP,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
EST,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IND,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
POL,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
USA,NEN,BMSWAS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REU,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REP,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EST,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IND,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
POL,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
USA,BM,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REU,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REP,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EST,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IND,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
POL,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
USA,BU,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REU,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
REP,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAF,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RLA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ARG,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
OCE,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
AUT,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BEL,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BRA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
BGR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CAN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CHA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HRV,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CYP,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
CZE,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DNK,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EGY,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
EST,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FIN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
FRA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
DEU,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GRC,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
HUN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NSI,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IND,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IDN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
IRL,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ISR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ITA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
JPN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
KOR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LVA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LTU,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
LUX,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MLT,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MEX,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
MAR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NLD,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
NGA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
POL,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
PRT,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ROU,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RUS,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SAU,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVK,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SVN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ZAF,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
ESP,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
SWE,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUN,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
TUR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
GBR,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
USA,CH,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RAS,EN,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
RWO,EN,STE2BMS,300,300,300,300,300,300,300,300,300,300,300,300
