* description: Enerdata; Consumption
* unit: 1
* origin: calcOutput(type = "Consumption", aggregate = FALSE, file = "agriculture.csv", subtype = "agriculture") (madrat 3.3.6 | mrprom 0.1.0)
* creation date: Thu Aug  3 13:08:00 2023
dummy,dummy,Total_energy_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_final_energy_consumption_of_residential_tertiary_agriculture_with_climatic_corrections.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mtoe,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Bituminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Sub-situminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Peat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture.Mtoe,Fire_wood_final_consumption_of_residential_tertiary_agriculture.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_energy_final_consumption_of_agriculture.Mtoe,Oil_final_consumption_of_agriculture.Mtoe,Diesel_heating_oil_final_consumption_of_agriculture.Mtoe,Gas_final_consumption_of_agriculture.Mtoe,Natural_gas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_agriculture.Mtoe,Biomass_final_consumption_of_agriculture.Mtoe,Industrial_waste_final_consumption_of_agriculture.Mtoe,Total_energy_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mt,Oil_products_final_consumption_of_residential_services_agriculture.Mt,Oil_products_final_consumption_of_agriculture.Mt,Oil_products_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Motor_gasoline_consumption_of_agriculture.Mt,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Diesel_heating_oil_final_consumption_of_agriculture.Mt,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture_-_unspecified.Mt,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mt,Kerosene_final_consumption_of_agriculture.Mt,Lignite_final_consumption_of_residential_tertiary_agriculture.Mt,Natural_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Natural_gas_final_consumption_of_agriculture.mcm,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.mcm,Peat_final_consumption_of_residential_tertiary_agriculture.Mt,Heat_final_consumption_of_residential_tertiary_agriculture.PJ,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.PJ,Share_of_agriculture_sector_in_oil_products_consumption.%,Share_of_agriculture_in_gas_consumption.%,Share_of_agriculture_in_electricity_consumption.%,Share_of_agriculture_in_coal_consumption.%,Share_of_agriculture_in_final_consumption.%,Share_of_coal_and_lignite_in_agriculture_consumption.%,Share_of_oil_in_agriculture_consumption.%,Share_of_gas_in_agriculture_consumption.%,Share_of_electricity_in_agriculture_consumption.%,Share_of_biomass_in_agriculture_consumption.%,Electricity_final_consumption_of_residential_tertiary_agriculture.GWh,Electricity_final_consumption_of_agriculture.GWh,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_agriculture.Mtoe,Municipal_waste_final_consumption_of_agriculture.Mtoe,Biogas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Share_of_heat_in_agriculture_consumption.%,Manufactured_gas_consumption_of_agriculture.mcm,Oil_products_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe
y2012,IRN,61.9091,58.7876,10.8475,4.2723,0.4955,3.6896,2.3871,39.6245,39.6245,10.9256,0.0086,0.0086,0.0086,NA,0,0,0,0.5028,0.4999,NA,6.7579,3.3856,3.3156,0.6506,0.6506,2.7216,NA,NA,NA,0.0029,0,NA,NA,NA,NA,NA,0.0029,NA,10.29,10.29,3.273,0,0.003,4.131,3.206,NA,0.516,0.001,NA,2.113,NA,NA,3.527,0.063,0,46837.1451,769.008,NA,0,0,NA,3.9295,0.5067,15.7012,NA,4.1199,NA,50.0992,9.6271,40.2737,NA,127042,31647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8475,0.0086
y2012,IRQ,6.5858,NA,4.2596,0,0,2.2261,2.0335,0,0,2.3076,0,0,NA,NA,0,0,0,0.0186,0.0061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,0.0125,NA,3.928,3.928,NA,NA,0,0,NA,NA,0,NA,NA,1.8,NA,NA,2.128,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2596,0
y2012,ISL,1.066,0,0.1789,0.1252,0.0516,0,0.0022,0,0,0.1854,0,0,0,0,0,0,0.7016,0,0,0,0.2251,0.1747,0.1231,0,0,0.0229,0,0,0,0.0123,0,0,0,0,0,0.0123,0,0,0.179,0.179,0.175,0,0,0.123,0.121,0,0.054,0.054,0,0.002,0,0,0,0,0,0,0,0,0,25.394,0.516,35.4576,NA,1.5912,NA,8.2708,NA,77.6138,NA,10.1626,0,2156,266,0,0,0,0.0275,0,0,0,0,0,0,12.2237,0,NA,NA
y2012,ISR,5.1536,5.1337,1.4451,0,0.4628,0.3316,0.6507,0,0,3.3846,0,0,NA,NA,0,0,0.3063,0.0176,0.0044,NA,0.1622,NA,NA,NA,NA,0.1622,NA,NA,NA,0.4761,0.4628,0,0,0,NA,NA,0.0132,NA,1.375,1.375,NA,0.482,0,0,NA,0,0.482,NA,0.482,0.576,NA,0,0.317,NA,0,0,NA,0,0,0,NA,NA,NA,3.6114,NA,1.163,NA,NA,NA,100,NA,39356,1886,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.4451,0
y2012,ITA,53.112,53.3594,5.5582,3.8237,0.0143,0,1.7107,25.5216,25.5216,14.2468,0.0024,0.0024,0.0024,0,0,0,1.0981,6.6849,6.6169,0,2.8082,2.1292,2.0604,0.1286,0.1286,0.5095,0,0.0016,0,0.0349,0,0,0,0,0,0.0349,0,0,5.339,5.339,2.088,0,0.009,3.758,2.025,0,0.015,0,0,1.557,0.054,0,0,0,0,31161.7684,157.0078,0,0,34.927,1.462,3.6684,0.2096,1.9282,NA,2.2197,NA,75.8209,4.5791,18.1421,0.057,165660,5924,0,0,0.0246,0.0393,0,0,0,0,0,0,1.4009,0,5.5582,0.0024
y2012,JAM,0.4585,NA,0.1714,0.0579,0.0038,0.0063,0.0938,0,0,0.1799,0,0,NA,NA,0,0,0,0.1072,0.0793,NA,0.0639,0.0624,0.0527,NA,NA,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158,0.158,0.06,NA,0.009,0.056,0.051,NA,0.004,NA,NA,0.083,0,NA,0.006,NA,0,0,NA,NA,0,0,NA,2.919,NA,0.584,NA,3.6696,NA,97.5783,NA,2.4217,NA,2092,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1714,0
y2012,JEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,JOR,1.9001,NA,0.82,0.3202,0.0068,0.0827,0.4103,0,0,0.9365,0,0,NA,NA,0,0,0.14,0.0035,0.002,NA,0.2608,0.0927,0.0927,NA,NA,0.1681,NA,NA,NA,0.0616,0.0601,NA,NA,NA,NA,NA,0.0015,NA,0.7703,0.7703,0.091,0.055,0,0.3143,0.091,NA,0.007,NA,0.007,0.369,NA,0.048,0.08,NA,0,0,NA,NA,0,0,NA,1.3651,NA,13.6962,NA,5.0408,NA,35.54,NA,64.46,NA,10890,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0
y2012,JPN,104.1018,100.002,30.4154,9.7487,0.4508,13.5339,6.682,17.4581,17.4581,52.8591,0.1837,0.1191,0.1191,0,0,0,1.0074,2.1781,1.1453,1.0244,4.7817,4.4593,3.9418,0.001,0.001,0.3102,0,0,0,0.5576,0,0,0,0,0,0.0072,0.5504,0.5504,29.098,29.098,4.379,0,0,9.581,3.874,0,0.443,0,0,5.865,0.001,0,13.209,0.504,0,19368.3853,1.0933,0,0,22.471,0,2.1688,9e-04,0.3583,0,1.4738,0,93.2574,0.0206,6.4872,0,614641,3607,0,0,0,0.0112,0,0,0,0,0,0,0.2348,0,30.4154,0.1191
y2012,KAZ,12.6514,12.0277,2.1932,1.6361,0.0334,0.1827,0.3071,1.2569,1.2569,1.3527,3.7117,3.2704,3.2704,NA,0.4414,0,4.1249,0.0119,0.0119,NA,0.6701,0.4441,0.4355,0.0123,0.0123,0.0384,0.1753,NA,NA,2.0664,0.0339,NA,0,0,1.2947,0.7378,NA,NA,2.141,2.141,0.436,0.039,0,1.608,0.428,NA,0.035,0.001,NA,0.282,0.007,0,0.177,NA,1.261,1317.9833,12.8568,0,0,172.699,30.89,3.3365,0.0511,0.6108,0.4384,1.5791,26.1615,66.2717,1.8298,5.737,NA,15729,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1932,3.2704
y2012,KEN,10.7219,NA,0.3743,0.0083,0.0096,0.2887,0.0667,0,0,0.2659,0,0,NA,NA,0,0,0,10.0817,7.5909,NA,0.0189,0.0189,0.0083,NA,NA,0,NA,NA,NA,0.0237,0.0237,0,NA,NA,NA,NA,NA,NA,0.354,0.354,0.019,0.021,0.001,0.008,0.008,0,0.01,0.01,0,0.059,NA,0.021,0.276,0,0,0,NA,NA,0,0,NA,0.5847,NA,0,NA,0.1409,NA,100,NA,0,NA,3092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3743,0
y2012,KGZ,1.5126,NA,0.1412,0.118,0.0067,0,0.0154,0.1075,0.1075,0.6541,0.3745,0.2104,0.2104,NA,0.1642,0,0.2315,0.0038,0.0038,NA,0.0945,0.0733,0.0722,0.0021,0.0021,0.0191,0,0,NA,0.4369,0.0448,0.0448,0.0176,0.0176,0.3745,0,NA,NA,0.138,0.138,0.072,0.044,0.001,0.116,0.071,0.044,0.007,0,0,0.014,0,0,0,NA,0.469,128.1098,2.5115,20.9886,0,9.692,0,4.414,0.5909,2.2979,0,2.6748,0,77.5657,2.2294,20.2049,0,7606,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
y2012,KHM,2.3679,NA,0.1146,0.034,0.006,0.0061,0.0684,0,0,0.2041,0,0,NA,NA,0,0,0,2.0493,1.756,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04,0.04,0.034,NA,NA,NA,NA,NA,NA,0.103,0.103,0,0.039,0,0.033,0,0.033,0.006,NA,0.006,0.058,NA,NA,0.006,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1146,0
y2012,KIR,9e-04,NA,0,0,0,0,0,0,0,9e-04,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
y2012,KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,KOR,NA,NA,NA,NA,NA,NA,NA,12.3735,NA,19.652,NA,NA,NA,NA,NA,NA,NA,0.8446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2158,0
y2012,KWT,2.7886,2.7645,0.2072,0,0,0.0502,0.157,0,0,2.5814,0,0,NA,NA,0,0,0,0,0,NA,0.0384,NA,NA,NA,NA,0.0384,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0.187,0.187,NA,NA,0,0,NA,NA,0,NA,NA,0.139,NA,NA,0.048,NA,0,0,NA,0,0,0,NA,NA,NA,1.0715,NA,0.2368,NA,NA,NA,100,NA,30016,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2072,0
y2012,LAO,1.5768,NA,0.0035,0,0,0,0.0035,0,0,0.1885,0,0,NA,NA,0,0,0,1.3848,1.253,NA,0.0034,0,0,NA,NA,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.003,0,NA,0,0,0,NA,0,NA,NA,0.003,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,1.2683,NA,0.1336,NA,0,NA,100,NA,2192,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035,0
y2012,LBN,1.5033,1.3844,0.4517,0.1862,0,0,0.2655,0,0,0.8738,0,0,NA,NA,0,0,0.0366,0.1413,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243,0,NA,NA,NA,NA,NA,0.0243,NA,0.4074,0.4074,NA,0,0,0.1724,NA,NA,0,NA,0,0.235,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4517,0
y2012,LBR,1.2427,NA,0,0,0,0,0,0,0,0.0063,0,0,NA,NA,0,0,0,1.2363,1.0509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
y2012,LBY,2.4087,NA,0.739,0,0,0.408,0.331,0,0,1.4273,0,0,NA,NA,0,0,0,0.2425,0.1638,NA,0.1285,0,0,NA,NA,0.1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683,0.683,0,NA,0,0,0,NA,0,NA,NA,0.293,NA,NA,0.39,NA,0,0,NA,NA,0,0,NA,0,NA,8.2793,NA,1.2892,NA,0,NA,100,NA,16596,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739,0
y2012,LCA,0.0968,NA,0.0066,0,0,0,0.0066,0,0,0.0271,0,0,NA,NA,0,0,0,0.063,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.006,NA,NA,0,0,NA,NA,0,NA,NA,0.006,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066,0
y2012,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,LKA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5917,NA,NA,NA,NA,NA,NA,NA,3.9874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3755,0
y2012,LSO,0.318,NA,0.0195,0.0041,0,0.0154,0,0,0,0.011,0,0,NA,NA,0,0,0,0.2876,0.2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138,0.0041,0.0041,NA,NA,NA,NA,NA,NA,0.019,0.019,NA,0.004,0,0.004,NA,0.004,0,NA,NA,0,NA,NA,0.015,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.4788,NA,NA,NA,NA,NA,NA,NA,0.0097,NA,NA,NA,NA,NA,0.0195,0
y2012,LTU,2.2504,2.1394,0.1114,0.0617,9e-04,0,0.0477,0.2263,0.2263,0.5107,0.1072,0.072,0.072,0.007,0,0.0059,0.6871,0.6077,0.6051,NA,0.1054,0.0494,0.0463,0.0276,0.0276,0.0157,9e-04,0.0118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,0.105,0.048,NA,0.001,0.06,0.045,NA,0.001,0.001,NA,0.043,0.001,NA,0,NA,0.013,278.0405,33.9132,NA,0.021,28.768,NA,2.0065,1.04,1.8711,0.393,1.7669,0.8703,46.8711,26.1775,14.8449,11.2361,5938,182,NA,NA,0.0019,NA,NA,0,NA,NA,NA,NA,NA,NA,0.1114,0.072
y2012,LUX,0.8983,0.9073,0.2591,0.2488,0,8e-04,0.0095,0.3077,0.3077,0.2494,4e-04,0,0,0,0,0,0.0593,0.0223,0.0175,0,0.025,0.0177,0.0177,0,0,0.0033,0,0.0041,0,0,0,0,0,0,0,0,0,0,0.2546,0.2546,0.0174,0,0,0.2452,0.0174,0,0,0,0,0.0086,0,0,7e-04,0,0,354.1433,0,0,0,2.427,0,0.7183,0,0.6074,NA,0.651,NA,70.7,0,13.0375,16.2626,2900.443,37.875,0,0,0.0048,0,0,0.0041,0,0,0,0,NA,0,0.2591,0
y2012,LVA,2.1376,2.04,0.1915,0.1644,0,0,0.025,0.2209,0.2209,0.4064,0.0251,0.0244,0.0244,NA,0,7e-04,0.5223,0.7713,0.7618,NA,0.1438,0.1016,0.0984,0.0161,0.0161,0.0127,0.0013,0.0121,NA,0.0012,0.001,0.001,NA,NA,NA,1e-04,NA,NA,0.187,0.187,0.1,0.001,0.002,0.162,0.097,0.001,0,0,NA,0.023,0.001,NA,0,0,0,274.9799,19.9932,NA,0.003,21.868,0.006,7.9638,1.3258,2.1603,1.3669,3.5908,0.8711,70.6805,11.1677,8.852,8.4286,4726,148,NA,NA,0.0064,NA,NA,0.0032,NA,NA,NA,NA,NA,NA,0.1915,0.0244
y2012,MAC,0.2132,NA,0.078,0.0251,9e-04,0.004,0.048,0,0,0.1325,0,0,NA,NA,0,0,0,0.0026,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251,0.0251,0.0251,NA,NA,NA,NA,NA,NA,0.0731,0.0731,NA,0.0247,0,0.0247,NA,0.0247,9e-04,NA,NA,0.0436,NA,NA,0.0039,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078,0
y2012,MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,MAR,5.7177,5.6298,2.9909,0.6743,0.001,0,2.2989,0,0,1.4432,0,0,NA,NA,0,0,0,1.2837,1.2712,NA,0.989,0.7361,0.634,NA,NA,0.2529,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,2.704,2.704,0.704,0,0.012,0.652,0.613,0,0.001,NA,NA,2.035,0.079,NA,0,NA,0,0,NA,NA,0,0,NA,5.8474,NA,10.3469,NA,6.9341,NA,74.4255,NA,25.5745,NA,16781,2941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9909,0
y2012,MCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,MDA,1.531,NA,0.1178,0.0518,0,0,0.066,0.3289,0.3289,0.2656,0.0776,0.0776,0.0027,NA,0,0,0.1727,0.5683,0.5683,NA,0.0614,0.0508,0.0508,0.0028,0.0028,0.007,0,8e-04,NA,0.0027,0.0021,0.001,0,0,6e-04,NA,NA,NA,0.111,0.111,0.05,0.002,0,0.051,0.05,0.001,0,0,0,0.06,0,0.001,0,0,0,451.6729,3.8963,0,0,7.232,NA,6.8517,0.1266,1.7103,0,2.2709,0,82.7517,4.6207,11.3441,1.2836,3088,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1178,0.0776
y2012,MDG,3.4849,NA,0.0458,0,0,0.0402,0.0055,0,0,0.0769,0,0,NA,NA,0,0,0,3.3622,2.7134,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.044,0.044,NA,0,0,0,NA,0,0,NA,0,0.005,NA,NA,0.039,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458,0
y2012,MDV,0.0563,NA,0.0374,0.0243,0,2e-04,0.0129,0,0,0.0189,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358,0.0358,NA,NA,0,0.0239,NA,NA,0,NA,NA,0.0117,NA,NA,2e-04,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0
y2012,MEX,27.0002,26.9547,11.1509,3.0556,0,0.0293,8.0661,0.9857,0.9857,8.5857,0,0,0,0,0,0,0.1456,6.1323,6.1323,0,3.9836,3.0534,2.9314,0,0,0.9302,0,0,0,0,0,0,0,0,0,0,0,0,10.171,10.171,2.989,0,0,3.003,2.881,0,0,0,0,7.14,0.108,0,0.028,0,0,1158.1222,0,0,0,0,0,3.0689,NA,4.274,NA,3.3091,NA,76.6499,NA,23.3501,NA,99834,10816,0,0,0,0,0,0,0,0,0,0,NA,0,11.1509,0
y2012,MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2012,MKD,0.8134,NA,0.1178,0.079,0.0221,0,0.0157,0.0022,0.0022,0.4113,0.0031,0,0,NA,0.0031,0,0.0583,0.2208,0.2208,NA,0.0257,0.0139,0.0051,NA,NA,0.0031,0,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,0.115,0.014,NA,0.001,0.077,0.005,NA,0.023,0.008,NA,0.014,0,NA,0,0,0.014,2.6364,NA,NA,0,2.046,NA,1.495,NA,0.5021,0,1.3491,0,53.9808,NA,12.0599,5.2102,4782,36,NA,NA,NA,0.0074,NA,NA,NA,NA,NA,NA,28.7492,NA,NA,NA
y2012,MLI,1.8979,NA,0.028,0.0041,0,0.0126,0.0113,0,0,0.0722,0,0,NA,NA,0,0,0,1.7977,1.694,NA,0.0041,0.0041,0.0041,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.026,0.026,0.004,0,0,0.004,0.004,NA,0,NA,NA,0.01,NA,0,0.012,NA,0,0,NA,NA,0,0,NA,0.4103,NA,NA,NA,0.1602,NA,100,NA,NA,NA,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0
y2012,MLT,0.1823,0.1802,0.0433,0.0164,0.0038,0,0.022,0,0,0.1327,0,0,NA,NA,0,0,0.0043,0.002,0.001,NA,0.0071,0.0062,0.0051,NA,NA,9e-04,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.041,0.041,0.006,0,0.001,0.016,0.005,NA,0.004,0,NA,0.02,0,NA,0,0,0,0,NA,NA,0,0.008,NA,0.7102,NA,0.5653,NA,1.7061,NA,86.4443,NA,13.2706,0.2851,1543,11,NA,NA,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433,0
